##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-17/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-28-38_Noria.ttl
Number of Nodes : 214
Number of edges : 494
cumulative number of nodes : 214
degree_histogram : [0, 44, 31, 25, 31, 26, 9, 12, 7, 7, 7, 1, 5, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 2]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.010837611337808785
cumulative density : 0.010837611337808785
Average degree connectivity : {2: 2.0, 10: 4.5, 9: 4.396825396825397, 3: 4.226666666666667, 11: 2.0, 6: 5.222222222222222, 4: 7.080645161290323, 12: 5.066666666666666, 7: 3.1785714285714284, 15: 2.5166666666666666, 16: 1.9375, 1: 0.8636363636363636, 5: 5.007692307692308, 23: 1.7173913043478262, 17: 2.5294117647058822, 8: 4.053571428571429}
#### Subject, Object, predicate ####
ProductModel1,organization,{'label': 'productManufacturedBy', 'color': 'white'}
Agent_Alice_Brown,InternalChat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TTN_WebSrv01_Update1,TT_WebSrv01_Performance,{'label': 'isPartOf', 'color': 'white'}
TTN_WebSrv01_Update1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TTN_WebSrv01_Update1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
CUID_AliceBrown,Agent_Alice_Brown,{'label': 'holdsAccount', 'color': 'white'}
ProductModel_HP_Proliant_DL380,Org_HP,{'label': 'productManufacturedBy', 'color': 'white'}
#### NODES #### :152
['Resource_CoreRouter01', 'Locus_Rack_B1', 'Service_PublicWebAccess', 'Resource_CoreSwitch01', 'NI_CS01_Gi1_0_1', 'Physical', 'NL_CR01_CS01_Interconnect', 'TT_WebSrv01_Performance', 'InProgress', 'CR_WebSrv_Patching', 'Agent_IT_Ops_Team', 'Resource_DB01', 'PhysicalServer', 'Service_PerimeterSecurity', 'Agent_Security_Team', 'NI_CS01_Gi1_0_2', 'Event_TT_CR01_Status_InProgress', 'Agent_Network_Team', 'App_CorporateWebsite', 'CR_DB01_Disk_Upgrade', 'Agent_John_Doe', 'NI_CS01_Gi1_0_3', 'AppMod_CustPort_Prod', 'Agent_App_Support_Team', 'Router', 'NI_FW01_Ext', 'App_InternalERP', 'TT_VM_AppSrv01_Restart', 'P2', 'AppMod_CorpWeb_Prod', 'ProductModel_Dell_R740', 'Org_Dell', 'Phone', 'Event_TT_CR01_Status_Resolved', 'App_MonitoringPlatform', 'App_CustomerPortal', 'Event_CR01_Interface_Down', 'TTN_CR01_Update2', 'TT_CoreRouter_Outage', 'Service_InternalBusinessOps', 'NL_CS01_DB01', 'Event_Security_Login_Failure', 'Agent_Automated_System', 'Resource_Firewall01', 'NL_CS01_WebSrv01', 'Resource_WebSrv01', 'Event_DB01_Disk_Full', 'TT_Security_Incident', 'Supervision', 'InternalIntervention', 'NL_FW01_CR01_Interconnect', 'ProductModel_Cisco_Nexus_9K', 'High', 'CR_NewApp_Deployment', 'TTN_CR01_Update1', 'Intervention', 'Room_NetworkRoom_B', 'Site_MainDC', 'InternalBusiness', 'AppMod_InternalERP_Prod', 'TotalBreakdown', 'InProduction', 'Resource_HypervisorHost01', 'Agent_Jane_Smith', 'NI_DB01_Eth0', 'Up', 'NewDeployment', 'NI_CR01_Gi0_0_1', 'CustomerFacing', 'Customer', 'OP_ApplySecurityPatches', 'APC_PendingPatches', 'Platinum', 'NL_FW01_ISP_Uplink', '192.168.10.12', 'Gold', 'P1', 'ProductModel_Juniper_MX480', 'Org_Juniper', 'Firewall', 'TTN_Security_Update1', 'Internal', 'Agent_Customer_Support', 'Resource_VM_AppSrv01', 'VirtualMachine', 'TT_DB01_Disk_Issue', 'P3', 'Locus_Rack_A2', 'CUID_JohnDoe', 'NI_FW01_Int', 'Infrastructure', 'Critical', 'OP_IncreaseDiskCapacity', 'APC_LowDiskSpace', 'SecurityIncident', 'Event_TT_WebSrv01_Status_InProgress', 'ResourceFacingService', 'mailto:jane.smith@example.com', 'NI_CR01_Gi0_0_0', 'Event_FW01_Blocked_Traffic', 'Event_VM_AppSrv01_Restart', 'Major', 'Event_WebSrv01_CPU_High', 'Warning', 'ProductModel_VMware_ESXi', 'Org_VMware', 'New', 'Room_ServerRoom_A', 'Locus_Rack_A1', '192.168.10.10', 'OP_CheckFiberConnection', 'APOC_FiberLinkUp', 'SecurityBreachAttempt', 'mailto:john.doe@example.com', '192.168.10.11', 'CUID_JaneSmith', 'Assistance', 'TicketingSystem', 'Standard', 'NI_WebSrv01_Eth0', 'HypervisorHost', 'Scheduled', 'Normal', 'Email', 'PagerDuty', 'Event_CR_DB01_Status_Approved', 'CustomerFacingService', 'Failure', 'Doc_NetworkDiagram_DC01', 'APOC_PatchesApplied', 'Agent_Alice_Brown', 'mailto:alice.brown@example.com', 'CapacityUpgrade', 'SoftwareUpgrade', 'TTN_WebSrv01_Update1', 'APOC_DiskCapacityIncreased', 'ResourceConstraint', 'Switch', 'Org_Cisco', 'Diagnosis', '10.0.0.3', 'Approved', 'SIEMAlerts', 'CUID_AliceBrown', 'ProductModel_HP_Proliant_DL380', 'Org_HP', 'APC_FiberLinkDown', '10.0.0.1', '10.0.0.2', 'PerformanceDegradation', 'InternalChat', 'SystemCrash']
##################################################

##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-17/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-23-56_Noria.ttl
Number of Nodes : 161
Number of edges : 333
cumulative number of nodes : 527
degree_histogram : [0, 53, 22, 17, 28, 7, 6, 5, 3, 2, 1, 6, 2, 0, 1, 3, 1, 0, 1, 1, 0, 0, 1, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.012927018633540373
cumulative density : 0.037793908465598026
Average degree connectivity : {12: 3.5833333333333335, 7: 3.4857142857142858, 4: 7.303571428571429, 6: 6.361111111111111, 9: 3.6666666666666665, 19: 2.3157894736842106, 2: 0.13636363636363635, 18: 4.833333333333333, 24: 2.5416666666666665, 5: 6.314285714285714, 1: 1.4339622641509433, 22: 4.2727272727272725, 11: 2.590909090909091, 10: 2.7, 3: 3.764705882352941, 14: 5.285714285714286, 15: 2.6666666666666665, 8: 4.0, 16: 4.9375}
#### Subject, Object, predicate ####
Server_DB01,Locus_Rack_A1_R12,{'label': 'locatedAtLocus', 'color': 'white'}
Server_DB01,up,{'label': 'virtualServerStatus', 'color': 'white'}
Server_DB01,Dell_PowerEdge_R740,{'label': 'resourceProductModel', 'color': 'white'}
Server_DB01,physical-server,{'label': 'resourceType', 'color': 'white'}
Server_DB01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Server_DB01,Team_ApplicationSupport,{'label': 'resourceManagedBy', 'color': 'white'}
Locus_Rack_A1_R12,Room_ServerRoom_ParisDC,{'label': 'bot#containsZone', 'color': 'white'}
TT_20240420_001_StatusChange_Resolved,Informational,{'label': 'alarmSeverity', 'color': 'white'}
TT_20240420_001_StatusChange_Resolved,TT_20240420_001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
TT_20240420_001_StatusChange_Resolved,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Log_Edge01_FailoverExecuted,Person_AliceSmith,{'label': 'logOriginatingAgent', 'color': 'white'}
Log_Edge01_FailoverExecuted,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Log_Edge01_FailoverExecuted,Informational,{'label': 'alarmSeverity', 'color': 'white'}
Log_Edge01_FailoverExecuted,Internet_Failover_Procedure,{'label': 'usedProcedure', 'color': 'white'}
Log_Edge01_FailoverExecuted,Router_Edge01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Person_AliceSmith,mailto:alice.smith@example.com,{'label': 'mbox', 'color': 'white'}
Person_AliceSmith,email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Team_ApplicationSupport,ticketing-system,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Team_ApplicationSupport,VM_AppProxy,{'label': 'agentManagesResource', 'color': 'white'}
Team_ApplicationSupport,Server_DB01,{'label': 'agentManagesResource', 'color': 'white'}
Team_ApplicationSupport,Server_WEB01,{'label': 'agentManagesResource', 'color': 'white'}
Team_ApplicationSupport,LoadBalancer_Web,{'label': 'agentManagesResource', 'color': 'white'}
TT_20240420_003,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_20240420_003,Firewall_DMZ01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240420_003,LoadBalancer_Web,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240420_003,Team_SecurityOperations,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240420_003,Log_Firewall_DDoSAttempt,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20240420_003,DDoS_Mitigation_Procedure,{'label': 'usedProcedure', 'color': 'white'}
TT_20240420_003,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240420_003,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240420_003,CustomerFacingWebServices,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240420_003,IllDefined,{'label': 'problemResponsibility', 'color': 'white'}
TT_20240420_003,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT_20240420_003,SecurityIncident,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_20240420_003,Team_ApplicationSupport,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240420_003,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240420_003,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240420_003,Log_DDoS_MitigationAction,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20240420_003,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
InternetAccess,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
InternetAccess,Router_Edge01,{'label': 'subSystemOf', 'color': 'white'}
InternetAccess,Team_NetworkOperations,{'label': 'elementManagedBy', 'color': 'white'}
InternetAccess,MonitoringSystem_Prod,{'label': 'subSystemOf', 'color': 'white'}
Team_NetworkOperations,Link_Lyon_ParisWAN,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,Router_LyonBranch,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Team_NetworkOperations,Link_Core01_WEB01,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,Switch_Core01,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,Link_Core01_DB01,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,Link_Edge01_Core01,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,Router_Edge01,{'label': 'agentManagesResource', 'color': 'white'}
Team_NetworkOperations,Link_Core01_LBWeb,{'label': 'agentManagesResource', 'color': 'white'}
Link_Lyon_ParisWAN,LyonRtr_Gi0_0_1,{'label': 'networkInterfaceConnects', 'color': 'white'}
Link_Lyon_ParisWAN,Edge01_Gi0_0_2,{'label': 'networkInterfaceConnects', 'color': 'white'}
Link_Lyon_ParisWAN,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
CR_20240510_003,Normal,{'label': 'changeRequestType', 'color': 'white'}
CR_20240510_003,CustomerPortal_Prod,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240510_003,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240510_003,Person_BobJohnson,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20240510_003,Team_ApplicationSupport,{'label': 'changeRequestActorParty', 'color': 'white'}
CR_20240510_003,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240510_003,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CustomerPortal_Prod,CustomerPortal,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortal_Prod,Team_ApplicationSupport,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
CustomerPortal_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortal_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortal_Prod,Person_BobJohnson,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortal,LoadBalancer_Web,{'label': 'resourceForApplication', 'color': 'white'}
CustomerPortal,business-application,{'label': 'applicationType', 'color': 'white'}
CustomerPortal,Team_ApplicationSupport,{'label': 'elementManagedBy', 'color': 'white'}
CustomerPortal,high,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortal,Server_WEB01,{'label': 'resourceForApplication', 'color': 'white'}
CustomerPortal,VM_AppProxy,{'label': 'resourceForApplication', 'color': 'white'}
CustomerPortal,Server_DB01,{'label': 'resourceForApplication', 'color': 'white'}
DDoSAttackDetected,DDoS_Mitigation_Procedure,{'label': 'operationPlanPreCondition', 'color': 'white'}
TT_20240420_001,Resolved,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240420_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240420_001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20240420_001,TT_20240420_001_StatusChange_Resolved,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20240420_001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_20240420_001,Link_Edge01_Core01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240420_001,InternetAccess,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240420_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240420_001,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
TT_20240420_001,Router_Edge01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240420_001,Log_Edge01_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20240420_001,Log_Edge01_FailoverExecuted,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20240420_001,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT_20240420_001,Person_AliceSmith,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240420_001,Team_NetworkOperations,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240420_001,TotalBreakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_20240420_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
Log_WANLink_Degradation,Router_LyonBranch,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Log_WANLink_Degradation,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Log_WANLink_Degradation,Major,{'label': 'alarmSeverity', 'color': 'white'}
Router_LyonBranch,VMware_ESXi,{'label': 'resourceProductModel', 'color': 'white'}
Router_LyonBranch,virtual-router,{'label': 'resourceType', 'color': 'white'}
Router_LyonBranch,Locus_Rack_LYN_C3,{'label': 'locatedAtLocus', 'color': 'white'}
Router_LyonBranch,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Router_LyonBranch,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Firewall_DMZ01,firewall,{'label': 'resourceType', 'color': 'white'}
Firewall_DMZ01,Team_SecurityOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Firewall_DMZ01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Firewall_DMZ01,Locus_Rack_A1_R12,{'label': 'locatedAtLocus', 'color': 'white'}
Firewall_DMZ01,Cisco_ASR_1000,{'label': 'resourceProductModel', 'color': 'white'}
TT_20240420_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20240420_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT_20240420_001_Note1,TT_20240420_001,{'label': 'isPartOf', 'color': 'white'}
TT_20240420_001_Note1,Person_AliceSmith,{'label': 'creator', 'color': 'white'}
CR_20240501_002_StatusChange_Completed,CR_20240501_002,{'label': 'logOriginatingManagedObject', 'color': 'white'}
CR_20240501_002_StatusChange_Completed,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
CR_20240501_002_StatusChange_Completed,Informational,{'label': 'alarmSeverity', 'color': 'white'}
CR_20240501_002,Completed,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240501_002,Person_AliceSmith,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20240501_002,Router_OS_Upgrade_Procedure,{'label': 'usedProcedure', 'color': 'white'}
CR_20240501_002,Team_NetworkOperations,{'label': 'changeRequestActorParty', 'color': 'white'}
CR_20240501_002,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240501_002,Major,{'label': 'changeRequestType', 'color': 'white'}
CR_20240501_002,Router_Edge01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_002,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20240501_002,CR_20240501_002_StatusChange_Completed,{'label': 'documentStatusHistory', 'color': 'white'}
CR_20240501_002,CR_20240501_002_StatusChange_InProgress,{'label': 'documentStatusHistory', 'color': 'white'}
CR_20240501_002,InternetAccess,{'label': 'changeRequestImpact', 'color': 'white'}
Router_Edge01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Router_Edge01,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Router_Edge01,router,{'label': 'resourceType', 'color': 'white'}
Router_Edge01,Locus_Rack_A1_R12,{'label': 'locatedAtLocus', 'color': 'white'}
Router_Edge01,Cisco_ASR_1000,{'label': 'resourceProductModel', 'color': 'white'}
LoadBalancer_Web,Locus_Rack_A1_R12,{'label': 'locatedAtLocus', 'color': 'white'}
LoadBalancer_Web,load-balancer,{'label': 'resourceType', 'color': 'white'}
LoadBalancer_Web,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
LoadBalancer_Web,Dell_PowerEdge_R740,{'label': 'resourceProductModel', 'color': 'white'}
LoadBalancer_Web,Team_ApplicationSupport,{'label': 'resourceManagedBy', 'color': 'white'}
WEB01_Eth0,physical,{'label': 'networkInterfaceType', 'color': 'white'}
WEB01_Eth0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WEB01_Eth0,Server_WEB01,{'label': 'networkInterfaceOf', 'color': 'white'}
CR_20240425_001,Person_BobJohnson,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20240425_001,DB_DiskExpansion_Procedure,{'label': 'usedProcedure', 'color': 'white'}
CR_20240425_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240425_001,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20240425_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240425_001,Server_DB01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240425_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20240425_001,Team_ApplicationSupport,{'label': 'changeRequestActorParty', 'color': 'white'}
Person_BobJohnson,ticketing-system,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Person_BobJohnson,mailto:bob.johnson@example.com,{'label': 'mbox', 'color': 'white'}
TT_20240420_004,P2,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240420_004,Link_Lyon_ParisWAN,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240420_004,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240420_004,Log_WANLink_Degradation,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20240420_004,Team_NetworkOperations,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240420_004,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20240420_004,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240420_004,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
TT_20240420_004,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240420_004,PerformanceDegradation,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_20240420_004,DeferredIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_20240420_004,Router_LyonBranch,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240420_004,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT_20240420_004,InternalConnectivity,{'label': 'troubleTicketRelatedService', 'color': 'white'}
VM_AppProxy,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
VM_AppProxy,Server_WEB01,{'label': 'clusterController', 'color': 'white'}
VM_AppProxy,Team_ApplicationSupport,{'label': 'resourceManagedBy', 'color': 'white'}
VM_AppProxy,VMware_ESXi,{'label': 'resourceProductModel', 'color': 'white'}
VM_AppProxy,virtual-machine,{'label': 'resourceType', 'color': 'white'}
ontology,accepted,{'label': 'status', 'color': 'white'}
ontology,noria-0.2,{'label': 'owl#priorVersion', 'color': 'white'}
ontology,noria-0.3,{'label': 'owl#versionIRI', 'color': 'white'}
ontology,BSD-4-Clause,{'label': 'license', 'color': 'white'}
ontology,noria-ontology-UC.png,{'label': 'depiction', 'color': 'white'}
ontology,doc,{'label': 'rdf-schema#seeAlso', 'color': 'white'}
ontology,www.orange.com,{'label': 'publisher', 'color': 'white'}
VMware_ESXi,Org_VMware,{'label': 'productManufacturedBy', 'color': 'white'}
CustomerFacingWebServices,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
CustomerFacingWebServices,LoadBalancer_Web,{'label': 'subSystemOf', 'color': 'white'}
CustomerFacingWebServices,CustomerPortal_Prod,{'label': 'subSystemOf', 'color': 'white'}
CustomerFacingWebServices,Team_ApplicationSupport,{'label': 'elementManagedBy', 'color': 'white'}
CustomerPortal_Staging,Bronze,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortal_Staging,CustomerPortal,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortal_Staging,InDevelopment,{'label': 'applicationModuleStatus', 'color': 'white'}
