2026-01-16 17:59:18,543 - INFO - ##################################################
2026-01-16 17:59:18,543 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_fully_created_by_AI/2025-10-21/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-21_10-33-12_Noria.ttl
2026-01-16 17:59:18,543 - INFO - Number of Nodes : 539
2026-01-16 17:59:18,544 - INFO - Number of edges : 745
2026-01-16 17:59:18,544 - INFO - cumulative number of nodes : 539
2026-01-16 17:59:18,544 - INFO - degree_histogram : [0, 381, 41, 17, 20, 8, 17, 4, 6, 4, 8, 5, 6, 1, 2, 2, 1, 1, 2, 3, 3, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2026-01-16 17:59:18,545 - INFO - number of self loop : 23
2026-01-16 17:59:18,545 - INFO - ####  KPIs ####
2026-01-16 17:59:18,545 - INFO - DiGraph density : 0.0025691249801711833
2026-01-16 17:59:18,546 - INFO - cumulative density : 0.0025691249801711833
2026-01-16 17:59:18,549 - INFO - Average degree connectivity : {18: 4.527777777777778, 1: 0.007874015748031496, 7: 5.071428571428571, 6: 2.823529411764706, 13: 7.0, 2: 0.4146341463414634, 14: 1.6785714285714286, 12: 5.805555555555555, 3: 0.8431372549019608, 19: 3.491228070175439, 11: 5.581818181818182, 28: 5.5, 8: 5.354166666666667, 4: 0.9625, 27: 3.037037037037037, 10: 6.7375, 5: 1.025, 16: 5.125, 38: 6.394736842105263, 17: 7.352941176470588, 22: 6.045454545454546, 21: 2.9365079365079363, 20: 3.466666666666667, 9: 4.75, 15: 3.3333333333333335}
2026-01-16 17:59:18,549 - INFO - #### Subject, Object, predicate ####
2026-01-16 17:59:18,549 - INFO - Resource005,SN-ER01-JKL234,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,573 - INFO - NetworkLink005,NL-LB01-WEB01-001,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,573 - INFO - NetworkLink005,2023-05-01T10:00:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkLink005,Resource008,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - Configuration,Configuration Change,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkInterface002,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkInterface002,100,{'label': 'networkInterfaceRoutingPriorityMetric', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkInterface002,Gigabit Ethernet interface on Core Router 01, conn...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkInterface002,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkInterface002,Resource004,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - NetworkInterface002,ge-0/0/0 on cr01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - Decommissioned,Decommissioned,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - ActionPostCondition001,Outcome: Database service is running, and CPU util...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - ActionPostCondition001,DB Service Restored, CPU Normal,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - infrastructure,Infrastructure,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - ActionPostCondition002,Network Interface Stable and Up,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - ActionPostCondition002,Outcome: The network interface is stable, operatio...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - ActionPostCondition003,Backend Upgraded, Functionality Verified,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - ActionPostCondition003,Outcome: E-commerce backend is upgraded to the new...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,TroubleTicket002,{'label': 'alarmMitigatedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,Critical,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,stateChange,{'label': 'type', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,2024-04-20T10:15:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,Interface ge-0/0/0 on cr01.corp.example.com went d...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,OperationPlan002,{'label': 'alarmProposedRepairAction', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,574 - INFO - EventRecord002,LINEPROTO-5-UPDOWN: Interface ge-0/0/0, changed st...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - EventRecord002,Application002,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - EventRecord002,Resource004,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - EventRecord002,Network Interface Down Alert,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Assistance,Assistance,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resolution,Resolution,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - medium,Medium,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - P2,Priority 2,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Critical,Critical,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - IsolatedCustomerSite,Isolated Customer Site,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,vcenter.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,vCenter Server,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,10.0.0.25,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,Agent001,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,Centralized management server for VMware vSphere e...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Resource009,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - OperationPlan001,ActionPreCondition001,{'label': 'operationPlanPreCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - OperationPlan001,ActionPostCondition001,{'label': 'operationPlanPostCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - OperationPlan001,Database Service Restart Procedure,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - OperationPlan001,Standard operating procedure for restarting the E-...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - OperationPlan001,AnomalyPattern001,{'label': 'references', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Firewall,Firewall,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - high,High,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - TicketingSystem,Ticketing System,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - CustomerFacingService,Customer Facing Service,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Failure,Failure,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - ActionPreCondition001,High CPU on DB Server,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - ActionPreCondition001,Condition: Database server CPU utilization is cons...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,575 - INFO - Minor,Minor,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - business,Business Application,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - VirtualMachine,Virtual Machine,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - Warning,Warning,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - AnomalyPattern001,Database Connection Exhaustion,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - AnomalyPattern001,Pattern indicating that the database server is run...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - AnomalyPattern001,High CPU on DB server + 'connection refused' error...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - Implemented,Implemented,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - P1,Priority 1,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - Supervision,Supervision,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - ThirdPartyIntervention,Third Party Intervention,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - InProgress,In Progress,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - Emergency,Emergency Change,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,576 - INFO - #### NODES #### :539
2026-01-16 17:59:18,576 - INFO - ['Resource005', 'SN-ER01-JKL234', 'TroubleTicketNote001', '2024-04-20T10:35:00+00:00', 'Locus001', 'Location for Database Server 01.', 'ApplicationModule004', 'Silver', 'Up', 'NetworkLink003', 'NL-WEB01-CR01-001', 'Resolved', 'ApplicationModule002', 'org#OrganizationalUnit001', 'Resource008', 'Application001', 'TroubleTicket002', 'Zabbix', 'Application002', 'NetworkLink001', 'Service002', 'ResourceFacingService', 'Router', 'Resource006', 'Hôte de Virtualisation 01', 'Locus007', 'N1', 'Resource004', 'Application003', 'EventRecord001', '2024-04-20T10:00:00+00:00', 'NetworkInterface003', '-6', 'TroubleTicketNote002', 'Agent003', 'org#OrganizationalUnit002', 'ProductModel002', 'Cisco Catalyst 9300', 'OperationPlan002', 'AnomalyPattern002', 'SN-VHOST01-MNO567', 'Locus005', '2', 'ChangeRequest003', 'P0D', 'ProductModel001', 'Dell PowerEdge R750', 'TroubleTicket001', 'Nagios', 'ApplicationModule001', 'true', 'ChangeRequest002', 'Agent002', 'Standard', 'Standard Change', 'Resource001', 'ChangeRequest001', 'Resource007', 'Virtual Machine - Monitoring Agent', 'DocumentAttachment002', 'application/pdf', 'Down', 'E-commerce Platform Outage', '10.0.0.21', 'Primary database server for the E-commerce platfor...', 'Room001', 'Locus004', 'Service001', 'Customer Online Shopping Service', 'R3', 'NetworkInterface001', '-15', 'Agent001', 'Locus002', '11', 'Resource003', 'InProduction', 'Major', 'ActionPreCondition002', 'Network Interface Down/Flapping', 'Internal', 'NetworkLink002', 'NetworkInterface007', 'Resource002', '10.0.0.11', 'Restarted database service on db01. Monitored CPU,...', 'PatchDeployment', 'Patch Deployment', 'Enterprise-grade network switch.', 'bot#Site001', 'E-commerce Backend Software Upgrade', 'Locus006', 'Location for Core Router 01.', 'OperationPlan003', 'E-commerce Backend Upgrade Procedure', '2024-04-20T10:15:00+00:00', 'ActionPreCondition004', 'New Gateway API Credentials Ready', 'VPN', 'SoftwareUpgrade', 'NetworkInterface004', 'Agent004', 'DeferredIntervention', 'Deferred Intervention', 'ApplicationModule003', 'Customer reported issues. Checked monitoring, high...', 'Server', 'InternalIntervention', 'Locus003', '-3', 'ECOMM-V2_DATABASE-PROD', 'Interface for Load Balancer 01.', 'Closed', 'ProductModel003', 'Juniper MX204', 'thresholdCrossing', 'Threshold Crossing Alert', '10.0.0.10', '2022-03-10T14:00:00+00:00', 'Link WEB01-CR01', 'Gold', 'Agent006', 'Email', 'DocumentAttachment001', 'Screenshot of DB CPU Usage', 'Resource Facing Service', 'Système de Supervision', 'EventRecord005', 'ActionPreCondition003', 'Maintenance Window Approved', 'Agent005', 'Phone', '24/7 team monitoring network infrastructure and re...', 'ASSET-VHOST-001', 'EventRecord004', 'System reboot initiated by DB Admin Team.', 'NetworkLink006', 'Link VHOST01-CR01', '2024-04-20T11:45:00+00:00', '2023-01-01T00:00:00+00:00', 'ImmediateIntervention', 'Customer', 'Internal network link connecting Virtualization Ho...', 'DatabaseServer', 'NetworkInterface005', 'eth0 on web01', 'Équipe Admin Plateforme E-commerce', 'ASSET-WEB-001', 'OperationPlan004', 'EventRecord006', 'Routeur Coeur 01', 'Production instance of a monitoring agent.', 'Initial Diagnosis for TT-20240420-001', 'Diagnosis', 'ActionPostCondition004', '2024-04-20T10:18:00+00:00', 'Room002', 'Dedicated room for network infrastructure.', 'Suspected faulty SFP module on ge-0/0/0 of cr01.', 'Team responsible for the overall E-commerce platfo...', 'IT Operations', 'TroubleTicketNote003', 'low', 'Low', 'E-commerce Frontend Prod', 'cr01.corp.example.com', '1001', 'Approved', 'ManagedBackboneNetworks', 'Managed Backbone Networks', 'Software Upgrade', 'High-performance rack server model.', 'Internal Comment', 'CUid001', 'jdupont', 'ProductModel004', 'www.vmware.com', 'EventRecord003', 'Provides secure remote access for employees.', 'ECOMM-V2_FRONTEND-PROD', 'FR', 'Main Data Center Paris', 'NetworkLink004', 'Agent Système de Supervision Prod', '2021-05-20T10:00:00+00:00', 'Compact, high-density universal routing platform.', 'Physical server hosting multiple virtual machines.', 'org#OrganizationalUnit003', 'Network Engineering Department', 'Link DB01-CR01', 'Location for Virtualization Host 02.', 'NetworkInterface006', 'eth0 on app01', '2022-01-15T10:30:00+00:00', '50', 'stateChange', '2022-02-01T12:15:00+00:00', 'Database Server CPU High Alert', 'Web Server 01', 'monitoring', 'Edge Router 01', 'VMware ESXi Host', '2024-05-02T11:00:00+00:00', 'NetworkInterface008', 'physical', 'Frontend web server for the E-commerce platform.', 'LoadBalancer', 'MONITOR-PROD', 'Development', 'En Développement', 'TotalBreakdown', 'Total Breakdown', "Centre d'Opérations Réseau (NOC)", 'Rack R3-A01, Unit 2', 'Submit change requests for network modifications.', 'NetworkLink005', 'Link from Load Balancer to Web Server 01.', 'SN-DB01-XYZ789', 'Rack R1-A01, Unit 10', 'db01.ecommerce.corp', 'ge-0/0/1 on cr01', '2022-02-01T11:30:00+00:00', 'eth0 on vhost01', 'Network Operations Center (NOC)', "Repeated 'interface up/down' events on a network d...", "Repeated '500 Internal Server Error' messages from...", 'Load Balancer 01', 'MONITOR-PROD_AGENT-PROD', '9:00 am - 6:00 pm (Mon-Fri)', 'NOC Action for TT-20240420-002', 'Interface ge-0/0/0 on cr01.corp.example.com came b...', 'Monitoring System', 'Configuration', 'Configuration Change', 'Online Order Processing', 'Apply new routing policies on Core Router 01 to op...', 'image/png', 'app01.ecommerce.corp', '2022-03-10T14:30:00+00:00', 'Interface Routeur Coeur Instable', 'E-commerce Database Prod', 'NetworkInterface002', 'Decommissioned', 'ActionPostCondition001', 'Outcome: Database service is running, and CPU util...', 'infrastructure', 'Infrastructure', 'Procedure for diagnosing and resolving flapping ne...', 'Jean Dupont', '2024-05-01T04:00:00+00:00', 'ECOMM-V2', 'Rack R1-A01, Unit 11', 'ActionPostCondition002', 'ActionPostCondition003', 'Backend Upgraded, Functionality Verified', 'EventRecord002', 'SN-WEB01-ABC123', 'TT-20240420-001', '2024-04-26T10:00:00+00:00', 'Detailed steps for upgrading the E-commerce backen...', 'Location for Edge Router 01.', 'Salle Équipements Réseau B02', 'Corporate VPN Service', 'Customer Service Department', 'Specialized team managing all database instances.', 'Plateforme E-commerce', 'DB Service Restored, CPU Normal', 'Main server room within the Paris Data Center.', 'er01.corp.example.com', 'Assistance', 'Database Server', '2024-04-20T10:20:00+00:00', 'Serveur Application 01', 'Backend application server for business logic.', 'R1', '100', 'Immediate phone call for P1/Critical incidents. Em...', 'Resolution', 'Frontend E-commerce Prod', 'ASSET-CR-001', 'Gigabit Ethernet interface on Core Router 01, conn...', 'CPU usage on db01 at 95%.', '2022-02-01T11:45:00+00:00', '2024-04-25T09:00:00+00:00', 'medium', 'Medium', 'PT2H', 'Department handling customer inquiries and initial...', 'P2', 'Priority 2', 'Critical', 'In Production', 'En Production', 'Sales and Customer Management', 'Customer Comment', 'IsolatedCustomerSite', 'Resource009', 'Lead engineer for the E-commerce Backend Module.', "Production instance of the E-commerce platform's u...", '24/7', 'Network Equipment Room B02', 'OperationPlan001', 'E-commerce Backend Error Log', '2021-05-20T09:30:00+00:00', 'NL-CR01-ER01-001', 'Condition: API credentials for the new payment gat...', 'Health check failed for web01.ecommerce.corp on lb...', 'Panne Plateforme E-commerce', 'vcenter.corp.example.com', 'Firewall', 'Ethernet', '2024-06-01T17:00:00+00:00', 'Payment Gateway Integration Procedure', 'State Change', 'high', 'PT10M', 'Network Link Flap', 'Main department overseeing all IT infrastructure a...', '3001', 'Upgrade the E-commerce backend application to vers...', 'Primary data center facility located in Paris.', 'CR-20240601-001', '75002', 'DATABASE-PROD', 'Management interface for Virtualization Host 01.', 'Ethernet interface for Web Server 01.', 'ge-0/0/0 on er01', 'TicketingSystem', 'Ticketing System', 'data center', 'Log entry indicating a restart of the database ser...', 'Outcome: E-commerce backend is upgraded to the new...', 'E-commerce Platform', 'vhost01.corp.example.com', 'web01.ecommerce.corp', 'Ethernet interface for Application Server 01.', 'Internal network link connecting Web Server 01 to ...', 'Gigabit Ethernet interface on Edge Router 01, conn...', '2024-04-20T11:30:00+00:00', 'CustomerFacingService', 'Customer Facing Service', '2021-05-20T09:00:00+00:00', 'Link LB01-WEB01', '123 Rue de la Paix', '2024-04-20T10:25:00+00:00', 'Fiber Optic', 'Integrate a new payment gateway into the E-commerc...', 'Failure', 'Application error: Database connection timed out.', 'Core Router Configuration Update', '2024-04-20T10:10:00+00:00', 'Server Room A01', 'Salle Serveurs A01', 'NL-VHOST01-CR01-001', 'ActionPreCondition001', 'false', 'Internal Intervention', 'Network Interface Troubleshooting Guide', 'Minor', 'Remote Access', '2022-01-15T10:00:00+00:00', 'Ethernet interface for Database Server 01.', '2024-04-20T12:00:00+00:00', 'ECOMM_Backend_Upgrade_Plan_v3.pdf', 'Serveur Web 01', '2024-04-28T14:00:00+00:00', 'Équipe Admin Base de Données', 'Contact via ticketing system for all non-critical ...', 'Condition: A network interface is reported as down...', 'business', 'R2', '192.168.1.1', '2024-04-20T10:30:00+00:00', 'Internal Network Connectivity Service', 'vCenter Server', 'VirtualMachine', 'ASSET-DB-001', 'Network Services', 'Sophie Martin', 'Upgrade Plan for ECOMM Backend', 'Database Admin Team', 'Performance Monitoring', 'Database server unresponsive, likely due to high C...', 'Warning', '-5', '10.0.0.25', 'Pattern indicating intermittent loss and restorati...', '172.16.0.1', 'SN-CR01-GHI901', 'Database Server 01', 'Gold SLA', 'AnomalyPattern001', 'Database Connection Exhaustion', '10.0.0.20', '-12', 'BACKEND-PROD', 'Département Service Client', 'AGENT-PROD', 'Distributes traffic to web servers for the E-comme...', 'NL-APP01-CR01-001', 'Centre de Données Principal Paris', 'Network Interface Up Log', 'High CPU on DB Server', 'Backend E-commerce Prod', 'Interface ge-0/0/0 on cr01.corp.example.com went d...', 'Database Service Restart Procedure', 'NL-LB01-WEB01-001', 'Service VPN Entreprise', '2024-06-01T09:00:00+00:00', 'Location for Web Server 01.', 'Internal network link connecting Application Serve...', '2024-05-05T01:00:00+00:00', "Service d'Achat en Ligne Client", 'Customer Support Representative who reported an is...', 'Virtual machine running monitoring agents for infr...', 'Business Application', 'LINEPROTO-5-UPDOWN: Interface ge-0/0/0, changed st...', 'Service de Connectivité Réseau Interne', 'Rack R3-A01, Unit 1', 'Pattern indicating that the database server is run...', 'Silver SLA', 'Implemented', 'Virtual Machine', 'eth0 on db01', '2024-04-20T11:35:00+00:00', 'CR-20240501-001', 'Detailed plan for the E-commerce backend software ...', '9H-18H (lun-ven)', 'Customers unable to complete purchases due to back...', 'CORP-VPN', 'P1', 'Priority 1', 'Application Server 01', 'port1 on lb01', '2023-01-05T09:00:00+00:00', 'Rack R2-A01, Unit 5', 'Network Interface Stable and Up', 'End-to-end service enabling customers to browse, s...', 'Load Balancer Health Check Failure', 'High-speed link between Core Router 01 and Edge Ro...', 'Supervision', 'Base de Données E-commerce Prod', 'Virtualization platform host server.', 'IT Operations Department', '9:00 am - 5:00 pm (Mon-Fri)', '10', 'Serveur Base de Données 01', 'E-commerce Platform Admin Team', 'Internal network link connecting Database Server 0...', '-8', '2023-05-01T10:00:00+00:00', '2024-05-10T10:00:00+00:00', 'CR-20240505-001', 'ASSET-ER-001', 'Intermittent connectivity issues reported by inter...', 'Provides network connectivity for all internal IT ...', 'Condition: A maintenance window has been approved,...', 'Department focused on network design and implement...', 'Create a ticket in the DB support queue.', 'Load balancer detected web01 as unhealthy.', 'Core Router 01', 'Interface ge-0/0/0 on cr01 was flapping. Reseated ...', 'ThirdPartyIntervention', 'Third Party Intervention', 'DC-PAR-01', 'Outcome: The network interface is stable, operatio...', 'Database Server Restart Log', '8:30 am - 5:30 pm (Mon-Fri)', 'Standard operating procedure for restarting the E-...', 'www.cisco.com', 'www.juniper.net', '2024-05-05T01:30:00+00:00', "Production instance of the E-commerce platform's d...", 'FRONTEND-PROD', 'Location for Virtualization Host 01.', 'Core Router Interface Flapping', 'Mise à Jour Logicielle Backend E-commerce', 'Centralized management server for VMware vSphere e...', '2024-04-29T10:00:00+00:00', 'InProgress', 'Procedure for integrating and testing the new paym...', 'Condition: Database server CPU utilization is cons...', 'Paris', '5', 'Machine Virtuelle - Agent de Supervision', 'Load Balancer', 'Implement New Payment Gateway', '2001', 'ASSET-APP-001', 'E-commerce Backend Prod', 'In Progress', 'Team responsible for network device configuration ...', "Production instance of the E-commerce platform's b...", 'Link APP01-CR01', 'Monitoring System Agent Prod', 'Network Engineer Team', 'Outcome: New payment gateway is live, processing t...', 'Link CR01-ER01', 'Router connecting the corporate network to the int...', 'Screenshot showing high CPU usage on db01 at the t...', 'SN-APP01-DEF456', 'TT-20240420-002', 'Isolated Customer Site', '2024-05-01T02:00:00+00:00', '-2', 'Network Interface Down Alert', 'New Gateway Live and Functional', '2024-04-20T11:50:00+00:00', '1', 'NL-DB01-CR01-001', "High CPU on DB server + 'connection refused' error...", 'Rack N1-B02, Unit 1', '10.0.0.12', 'mon-agent01.corp.example.com', 'Location for Application Server 01.', 'CPU utilization on db01.ecommerce.corp exceeded 90...', 'MONITOR', 'ge-0/0/0 on cr01', 'lb01.ecommerce.corp', 'Main application for online sales and customer int...', 'Rack N1-B02, Unit 2', 'Département Opérations IT', '2024-04-20T11:00:00+00:00', 'db01_cpu_20240420.png', 'Mise à Jour Configuration Routeur Coeur', 'Centralized system for collecting metrics, logs, a...', 'en-us', 'Virtualization Host 01', 'Emergency', 'Emergency Change', 'Corporate User ID for Jean Dupont.', 'DB Team Action for TT-20240420-001', 'Immediate Intervention', 'ECOMM-V2_BACKEND-PROD', 'ECOMM', '2022-02-01T12:00:00+00:00', 'Routeur Bordure 01', 'Main router for internal network traffic.', 'High']
